match_id,game_creation,game_duration,game_version,queue_id,win,champion_id,champion_name,kills,deaths,assists,total_cs,cs_per_min,gold_earned,damage_dealt,vision_score,first_blood,first_blood_assist,cs_at_1min,cs_at_2min,cs_at_3min,cs_at_4min,cs_at_5min,camp_sequence,first_camp,first_camp_time,camps_cleared_by_5min,first_scuttle_time,first_gank_time,ganks_by_5min,primary_tree,keystone,rune_1,rune_2,rune_3,secondary_tree,rune_4,rune_5,stat_shard_1,stat_shard_2,stat_shard_3,summoner_1,summoner_2,item_build_order,mythic_completion_time,control_wards_bought,total_items_purchased,gold_at_5min,current_gold_at_5min,xp_at_5min,level_at_5min,damage_dealt_at_5min,damage_taken_at_5min,gold_at_10min,current_gold_at_10min,xp_at_10min,level_at_10min,cs_at_10min,damage_dealt_at_10min,damage_taken_at_10min,gold_at_15min,current_gold_at_15min,xp_at_15min,level_at_15min,cs_at_15min,damage_dealt_at_15min,damage_taken_at_15min,gold_at_20min,current_gold_at_20min,xp_at_20min,level_at_20min,cs_at_20min,damage_dealt_at_20min,damage_taken_at_20min,dragons_killed,dragons_stolen,herald_killed,baron_killed,turrets_killed,first_turret,first_dragon_time,herald_time,baron_time,wards_placed,wards_destroyed,control_wards_placed,vision_denial_score,time_top_side_pct,time_bot_side_pct,avg_position_x,avg_position_y,distance_traveled,skill_order,max_order,kill_participation_pct,solo_kills,damage_taken_total,damage_mitigated,avg_death_time,ally_top,ally_jungle,ally_mid,ally_bot,ally_support,enemy_top,enemy_jungle,enemy_mid,enemy_bot,enemy_support,team_total_kills,enemy_total_kills,team_total_gold,enemy_total_gold,enemy_jungle_kda,enemy_jungle_damage,enemy_jungle_cs,enemy_jungle_gold
KR_7787609743,1756558365617,940,15.17.708.5788,420,True,107,Rengar,11,4,8,114,7.28,9383,15976,14,True,False,0,4,16.0,24.0,28.0,,,,0,,240.144,2,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->1036@300s->1036@300s->1001@300s->3364@300s->3142@420s->2055@420s->1036@480s->2055@480s->3077@540s->2020@720s->6698@840s->3134@840s,,2,16,2568.0,118.0,1440.0,4.0,2236.0,4135.0,5279.0,374.0,3681.0,7.0,62.0,7358.0,11873.0,8845.0,1280.0,7311.0,11.0,113.0,13558.0,17646.0,,,,,,,,1,0,0,0,0,True,840.308,,,3,3,1,3,41.2,58.8,6341.8,6527.9,114022.9,Q->W->E->Q->Q->R->Q->E->Q->E->R,Q,79.2,2,19455,8396,572.8,Ambessa,,Syndra,Varus,Bard,Yorick,Vi,Ahri,Corki,Rell,24,10,34800,28054,1.0,6236,102,5393
KR_7787521395,1756555861540,1658,15.17.708.5788,420,True,107,Rengar,13,2,5,255,9.23,15732,27853,27,False,False,0,4,16.0,29.0,33.0,,,,0,,240.174,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->1036@300s->1036@300s->1001@300s->3364@300s->3077@420s->1036@480s->1037@600s->2020@720s->6698@900s->6695@900s->1036@900s->2055@900s,,1,26,2674.0,219.0,1653.0,4.0,1663.0,3400.0,4315.0,135.0,4039.0,7.0,75.0,3694.0,9258.0,7478.0,593.0,7991.0,11.0,128.0,7746.0,14545.0,9642.0,102.0,11421.0,13.0,178.0,13544.0,21853.0,2,0,1,1,3,False,600.278,1020.401,1560.624,8,5,1,5,44.8,55.2,6300.0,6915.6,189333.7,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,69.2,1,31079,19544,726.4,Warwick,,Orianna,Kaisa,Neeko,Darius,Rammus,Hwei,Yunara,Lulu,26,14,59222,46315,4.0,15777,126,8952
KR_7787441782,1756553581218,1595,15.17.708.5788,420,True,107,Rengar,17,4,1,263,9.89,17118,27602,26,True,False,0,4,20.0,23.0,27.0,,,,0,,240.141,2,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@240s->1036@240s->6701@480s->1001@480s->3364@480s->2055@480s->1036@540s->3077@660s->1036@660s->2055@720s->3134@780s->3814@900s->1036@900s,,3,21,2184.0,384.0,1522.0,4.0,844.0,4331.0,4731.0,856.0,3777.0,7.0,68.0,2822.0,9228.0,8211.0,61.0,7679.0,11.0,122.0,6957.0,14404.0,10906.0,1101.0,12325.0,14.0,182.0,12830.0,18847.0,3,0,0,1,2,False,600.238,,1595.624,5,6,3,6,39.3,60.7,6784.1,6651.4,171870.6,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,64.3,5,29719,18305,497.1,Ambessa,,Taliyah,Lucian,Nami,Camille,Sylas,Irelia,Jhin,Bard,28,26,56419,50343,2.5,17984,157,10905
KR_7786327055,1756489361796,1451,15.17.708.2856,420,True,107,Rengar,12,3,6,187,7.73,14480,24205,25,False,False,0,4,16.0,24.0,32.0,,,,0,,240.158,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@240s->6701@420s->1037@420s->1036@420s->1036@420s->3077@540s->6698@660s->1001@660s->2055@660s->3364@660s->1037@780s->6695@900s->1036@900s,,3,27,2049.0,599.0,1665.0,4.0,221.0,3683.0,4396.0,866.0,3634.0,7.0,65.0,3249.0,12333.0,7672.0,412.0,7074.0,10.0,115.0,6727.0,17791.0,10753.0,38.0,10914.0,13.0,157.0,13502.0,24757.0,1,0,1,0,3,True,1200.403,960.362,,5,3,2,3,53.8,46.2,8650.9,8079.5,191524.2,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W,Q,66.7,2,31677,17218,901.2,Fiora,,Sylas,Senna,Bard,Singed,Zac,Orianna,Yunara,Thresh,27,23,53209,46170,6.0,18476,168,10815
KR_7786275718,1756487191252,1158,15.17.708.2856,420,True,107,Rengar,14,1,12,187,9.69,13516,28299,17,False,False,0,4,19.0,19.0,27.0,,,,0,,240.166,3,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->1036@300s->1001@300s->3364@300s->2055@300s->6690@360s->1036@360s->3142@480s->1036@540s->1036@540s->6698@780s->1036@780s->2055@780s,,3,20,2238.0,63.0,1339.0,4.0,1552.0,3748.0,5341.0,1016.0,4514.0,8.0,80.0,4029.0,9436.0,9116.0,886.0,8555.0,11.0,130.0,15174.0,15591.0,13516.0,2136.0,13008.0,14.0,187.0,28299.0,24701.0,2,0,1,0,3,False,660.288,960.345,,5,1,3,1,42.9,57.1,7168.7,7102.2,116927.9,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W,Q,74.3,4,24701,12237,515.2,Ambessa,,Azir,Samira,Alistar,Fiora,Nidalee,Zed,Sivir,Nautilus,35,16,48980,34335,1.57,9515,111,7825
KR_7786215992,1756485018050,1682,15.17.708.2856,420,True,107,Rengar,17,4,5,243,8.67,19310,35515,23,False,False,0,0,8.0,16.0,30.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@360s->3364@360s->1036@360s->1037@540s->6701@660s->1001@660s->1036@660s->1036@660s->3077@840s->1037@840s->1036@840s->6698@900s->2055@900s,,1,25,1564.0,1114.0,1506.0,4.0,1059.0,4430.0,3472.0,792.0,3799.0,7.0,70.0,3385.0,10207.0,6931.0,196.0,6583.0,10.0,105.0,8528.0,16286.0,9385.0,1650.0,9661.0,12.0,152.0,10179.0,20977.0,2,0,0,1,3,True,600.203,,1620.505,3,5,1,5,60.0,40.0,8148.8,8291.2,170449.5,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,73.3,2,36229,22182,452.6,Singed,,Yone,Taliyah,Leona,Sion,Hecarim,Viktor,MissFortune,Lulu,30,28,65542,54205,2.83,17089,187,11347
KR_7786154469,1756482857590,1677,15.17.708.2856,420,True,107,Rengar,10,5,15,244,8.73,15323,31404,36,False,False,0,4,12.0,16.0,28.0,,,,0,,240.055,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1036@240s->3134@300s->1036@300s->3077@600s->1037@600s->1001@600s->3364@600s->6698@720s->1036@720s->2021@780s->3814@900s->2055@900s->1037@1080s,,4,24,2031.0,231.0,1402.0,4.0,1837.0,5147.0,4173.0,338.0,4032.0,7.0,77.0,3157.0,10910.0,7065.0,380.0,6702.0,10.0,105.0,12255.0,19883.0,10320.0,456.0,11443.0,14.0,177.0,15318.0,26615.0,2,0,0,1,2,False,960.329,,1677.288,7,7,4,7,37.9,62.1,8546.8,7039.3,173170.8,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,71.4,1,39423,23164,683.6,Olaf,,Ahri,Lucian,Zilean,Nasus,Viego,Hwei,Jhin,Poppy,35,23,63523,53032,2.14,17401,170,12679
KR_7785087183,1756446637136,911,15.17.707.9808,420,True,107,Rengar,8,1,2,115,7.57,7621,11059,17,False,False,0,4,20.0,24.0,28.0,,,,0,,240.152,2,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->1036@300s->6690@420s->1001@420s->3364@420s->3142@540s->2055@540s->1036@600s->1036@600s->2055@600s->3077@780s->3134@780s,,2,14,2227.0,427.0,1568.0,4.0,1246.0,3979.0,4603.0,198.0,3560.0,7.0,61.0,4785.0,10559.0,7597.0,1682.0,7907.0,11.0,115.0,11059.0,18120.0,,,,,,,,1,0,0,0,0,False,900.353,,,4,3,2,3,35.3,64.7,5620.8,6323.5,113265.7,Q->W->E->Q->Q->R->Q->E->Q->E->R,Q,55.6,2,18120,7968,571.5,Jax,,Orianna,Yunara,Bard,Vladimir,Qiyana,Galio,Smolder,Rell,18,5,30669,23868,0.6,6728,94,5446
KR_7785036128,1756443640347,2025,15.17.707.9808,420,True,107,Rengar,11,10,10,261,7.73,17501,29281,41,False,False,0,0,7.0,15.0,27.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3364@120s->3134@300s->1036@300s->3077@540s->1001@540s->1037@660s->6690@780s->6698@840s->1036@840s->2021@960s->1036@960s->3814@1080s->3134@1200s,,3,25,1843.0,43.0,1366.0,4.0,1253.0,4847.0,3737.0,782.0,3677.0,7.0,68.0,3537.0,11038.0,6010.0,823.0,6789.0,10.0,113.0,6421.0,17915.0,8974.0,177.0,10559.0,13.0,154.0,12464.0,26033.0,3,0,0,0,1,False,1320.352,,,3,8,2,8,57.1,42.9,8952.0,8938.1,195015.1,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,51.2,3,50509,28393,993.2,Gwen,,Urgot,Lucian,Rell,Ornn,Nidalee,Akali,Smolder,Poppy,41,44,73317,72350,4.14,34107,202,17434
KR_7784975791,1756439954524,913,15.17.707.9808,420,True,107,Rengar,10,1,1,127,8.35,8774,10729,13,False,False,0,4,16.0,24.0,32.0,,,,0,,180.03,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1036@240s->1036@240s->3134@360s->1036@360s->1036@360s->1001@360s->3364@360s->6690@480s->1036@480s->3142@600s->3077@600s->1036@600s->2020@720s,,0,18,2272.0,1122.0,1707.0,4.0,1771.0,4575.0,5126.0,26.0,5128.0,9.0,84.0,3847.0,10000.0,8747.0,1032.0,8574.0,11.0,127.0,10729.0,16238.0,,,,,,,,1,0,0,0,0,False,720.242,,,2,3,0,3,41.2,58.8,5119.1,5930.2,100834.9,Q->W->E->Q->Q->R->Q->E->Q->E->R->E,Q,55.0,3,16238,7630,180.8,Mordekaiser,,Qiyana,Cassiopeia,Leona,Fiora,LeeSin,Akali,Nilah,Alistar,20,12,32916,26043,1.8,7546,95,6938
KR_7784953332,1756438013796,1539,15.17.707.9808,420,True,107,Rengar,19,4,9,236,9.2,16061,35498,21,False,False,0,0,12.0,28.0,29.0,,,,0,,240.055,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->1001@300s->3364@300s->1037@420s->1036@480s->1036@480s->6698@720s->3158@720s->1036@720s->1036@720s->3142@960s->6701@960s->3814@960s,,1,22,2192.0,442.0,1497.0,4.0,649.0,2881.0,4567.0,1242.0,4019.0,7.0,68.0,4502.0,8786.0,9000.0,3085.0,9554.0,12.0,127.0,14163.0,16978.0,11266.0,1271.0,13030.0,15.0,165.0,20639.0,23421.0,2,0,0,0,0,False,1020.443,,,3,5,1,5,40.7,59.3,7330.6,7355.0,161347.9,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,63.6,4,35508,21148,978.5,Akali,,Tristana,Senna,Nautilus,Jax,Qiyana,Hwei,Swain,Rakan,44,19,61715,46205,1.0,9190,163,11125
KR_7784915425,1756434772875,2229,15.17.707.9808,420,True,107,Rengar,16,9,15,283,7.62,19326,53649,35,False,False,0,4,16.0,28.0,32.0,,,,0,,120.018,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1036@120s->3134@300s->1036@300s->1036@300s->3364@300s->3142@540s->1001@540s->2055@540s->1036@600s->2055@660s->3134@720s->3077@900s->1036@900s,,3,33,2262.0,112.0,1541.0,4.0,1042.0,3527.0,4087.0,112.0,3580.0,7.0,66.0,3725.0,9631.0,6703.0,453.0,7473.0,11.0,110.0,6849.0,17554.0,9637.0,1652.0,11464.0,14.0,149.0,17291.0,26432.0,2,0,1,0,0,False,660.259,960.326,,5,6,3,6,41.0,59.0,5662.0,6822.4,205049.8,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,63.3,8,57891,35689,1339.1,Ambessa,,Velkoz,Jhin,Leona,Renekton,Zed,Viktor,Kaisa,Rell,49,42,78262,76523,5.6,40971,305,19591
KR_7784901050,1756433162744,1145,15.17.707.9808,420,True,107,Rengar,15,3,5,164,8.59,12904,19444,25,False,False,0,4,12.0,17.0,29.0,,,,0,,180.041,3,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@240s->1036@240s->3142@420s->1001@420s->3364@420s->2055@420s->3158@540s->3077@540s->3134@660s->1036@720s->6701@900s->6698@1020s->1036@1020s,,2,17,3016.0,1216.0,1708.0,4.0,2087.0,4977.0,6131.0,696.0,4815.0,8.0,79.0,6787.0,10814.0,9167.0,1022.0,8011.0,11.0,126.0,10776.0,15740.0,12904.0,1564.0,10917.0,13.0,164.0,19444.0,19724.0,2,0,1,0,3,True,480.078,1020.301,,3,8,2,8,57.1,42.9,7697.6,7738.3,143684.8,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E,Q,55.6,5,19724,10138,423.0,Warwick,,Orianna,Jhin,Rakan,Viego,Qiyana,Ryze,Lucian,Pantheon,36,18,45118,35922,0.86,6986,125,6552
KR_7784881029,1756431147368,1519,15.17.707.9808,420,True,107,Rengar,10,3,8,205,8.1,13555,21496,23,False,False,0,4,16.0,24.0,28.0,,,,0,,180.043,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1037@300s->1036@300s->3077@480s->6698@600s->3134@720s->1001@720s->3364@720s->2055@720s->1037@840s->6695@1020s->3134@1020s->3814@1140s->2055@1140s,,2,19,1885.0,210.0,1358.0,4.0,1087.0,3164.0,3943.0,643.0,3503.0,7.0,54.0,3638.0,9851.0,6495.0,945.0,6596.0,10.0,89.0,9426.0,15206.0,10547.0,1278.0,11242.0,13.0,158.0,15344.0,20390.0,2,0,1,0,2,False,1080.343,1020.319,,5,6,2,6,40.7,59.3,8225.7,6584.6,176408.5,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R,Q,52.9,4,28388,15946,545.9,Vladimir,,TwistedFate,Yunara,Yuumi,Gragas,Qiyana,Ryze,Aphelios,Lulu,34,15,58064,43792,0.7,8684,145,8324
KR_7784866103,1756429296168,1161,15.17.707.9808,420,True,107,Rengar,5,1,5,148,7.65,8997,12140,20,False,False,0,4,16.0,28.0,34.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1037@240s->1036@420s->1036@420s->3077@480s->1001@480s->6698@600s->2055@600s->3364@600s->3158@840s->1036@840s->1036@840s->2055@840s->2055@900s,,3,18,1710.0,385.0,1673.0,4.0,0.0,3692.0,3865.0,190.0,3930.0,7.0,70.0,1940.0,9553.0,6125.0,690.0,7536.0,11.0,114.0,5191.0,16095.0,8997.0,1757.0,10871.0,13.0,148.0,12140.0,22840.0,0,0,1,0,0,True,,960.459,,6,3,3,3,71.4,28.6,8348.7,8802.9,143559.9,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E,Q,62.5,2,22840,11268,994.8,Gragas,,Orianna,Kaisa,Leona,Vladimir,Khazix,Zed,Aphelios,Thresh,16,9,38060,32746,0.4,4821,142,6192
KR_7784846421,1756427158897,1653,15.17.707.9808,420,True,107,Rengar,14,4,10,269,9.76,17803,35192,25,False,False,0,4,20.0,28.0,32.0,,,,0,,240.178,2,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1037@300s->3134@300s->1036@300s->3364@300s->3142@480s->1001@480s->1036@480s->3077@600s->1036@600s->1036@720s->3134@780s->6698@1020s->6695@1020s,,1,23,2278.0,478.0,1667.0,4.0,1349.0,4347.0,5173.0,58.0,4276.0,8.0,79.0,4536.0,9895.0,7441.0,1656.0,7058.0,10.0,125.0,9807.0,17235.0,9937.0,568.0,10609.0,13.0,167.0,15063.0,23095.0,2,0,1,1,2,True,900.327,960.331,1560.504,3,10,1,10,48.3,51.7,7361.6,6805.9,179249.3,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,64.9,3,41895,24839,689.5,Sion,,Syndra,Ashe,Pyke,Ambessa,LeeSin,Hwei,Corki,Thresh,37,14,67171,47559,1.5,15231,149,11824
KR_7784740064,1756407237050,912,15.17.706.7412,420,True,107,Rengar,6,0,3,134,8.82,8026,9462,9,True,False,0,4,16.0,28.0,36.0,,,,0,,240.157,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->3364@300s->1001@300s->1036@420s->1036@420s->6698@720s->2055@720s,,1,9,2062.0,312.0,1794.0,5.0,438.0,3562.0,4130.0,1680.0,4230.0,8.0,79.0,1779.0,10043.0,8002.0,3317.0,8251.0,11.0,134.0,9462.0,15940.0,,,,,,,,1,0,0,0,0,False,720.3,,,2,2,0,2,52.9,47.1,5246.2,7391.9,111024.5,Q->W->E->Q->Q->R->Q->E->Q->E->R,Q,47.4,1,15940,7535,,Fiora,,Zoe,Syndra,Alistar,Olaf,Kayn,Katarina,Kaisa,Swain,19,6,31628,23128,1.5,2389,99,5358
KR_7784701908,1756404165359,2451,15.17.706.7412,420,True,107,Rengar,22,5,11,315,7.71,22859,72103,33,False,False,0,4,20.0,28.0,29.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3134@300s->3364@300s->1037@480s->6695@600s->1001@600s->1036@600s->3077@720s->1036@720s->6698@1080s->3035@1080s->3158@1080s->3036@1260s->2055@1260s->3363@1260s,,1,24,1570.0,120.0,1403.0,4.0,515.0,3420.0,3752.0,152.0,3615.0,7.0,61.0,4371.0,9372.0,6404.0,1594.0,6805.0,10.0,107.0,9264.0,15629.0,9972.0,1807.0,11981.0,14.0,171.0,17130.0,20987.0,3,0,0,1,4,True,600.253,,1620.484,4,7,1,7,42.9,57.1,7636.8,6971.6,231795.8,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,75.0,6,48795,34649,1502.7,Urgot,,Sylas,Varus,Thresh,Sett,Lillia,KSante,Kaisa,Nautilus,44,34,87732,79527,2.5,38822,254,16505
KR_7784670456,1756401580023,1944,15.17.706.7412,420,True,107,Rengar,9,6,13,272,8.4,16590,35323,38,True,False,1,5,15.0,27.0,35.0,,,,0,,120.032,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->1037@240s->1036@240s->3364@240s->3134@420s->1036@420s->6698@600s->2055@600s->1001@720s->3158@720s->2055@780s->6695@960s->2055@960s->2021@1260s->3134@1260s,,3,23,2034.0,354.0,1620.0,4.0,409.0,3686.0,4414.0,34.0,4275.0,8.0,75.0,3250.0,9604.0,6585.0,1230.0,7545.0,11.0,121.0,8333.0,16100.0,8972.0,2027.0,10644.0,13.0,167.0,11453.0,22113.0,3,0,0,0,1,False,540.234,,,5,11,3,11,55.9,44.1,8172.5,7633.5,162563.8,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,62.9,5,43417,21296,1340.1,Kled,,Sylas,Yunara,Blitzcrank,Sion,Lillia,Qiyana,Aphelios,Soraka,35,32,71252,68418,2.29,27880,196,13400
KR_7784645731,1756400131145,913,15.17.706.7412,420,True,107,Rengar,13,2,4,119,7.82,8645,16401,9,False,True,0,4,20.0,23.0,27.0,,,,0,,240.156,2,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3134@240s->3142@480s->3364@480s->1001@480s->3077@660s->3158@660s->6698@840s->1036@840s->3134@900s->1037@900s->1036@900s,,0,12,1992.0,542.0,1647.0,4.0,2292.0,5099.0,4748.0,1198.0,4257.0,8.0,64.0,5615.0,11497.0,8619.0,44.0,8105.0,11.0,119.0,16401.0,18155.0,,,,,,,,1,0,0,0,0,False,660.301,,,3,0,0,0,41.2,58.8,6313.1,5683.8,117759.0,Q->W->E->Q->Q->R->Q->E->Q->E->R,Q,70.8,4,18155,8764,545.8,Aurora,,Camille,Varus,Rakan,Vladimir,XinZhao,Malzahar,Kaisa,Nautilus,24,4,34065,22607,0.6,3134,92,4588
KR_7784603282,1756397816963,915,15.17.706.7412,420,True,107,Rengar,5,1,5,135,8.85,7524,9983,13,False,False,0,4,20.0,27.0,27.0,,,,0,,240.17,2,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@240s->1036@240s->3077@420s->3364@420s->6698@660s->1001@660s->6695@780s,,0,9,2293.0,493.0,1495.0,4.0,912.0,3229.0,4160.0,1500.0,4379.0,8.0,81.0,2985.0,10188.0,7494.0,1374.0,8341.0,11.0,135.0,9983.0,15609.0,,,,,,,,2,0,0,0,0,False,600.3,,,2,4,0,4,23.5,76.5,6268.0,5279.9,106384.6,Q->W->E->Q->Q->R->Q->E->Q->E->R,Q,66.7,1,15609,7355,389.6,Gangplank,,Yone,Yunara,Braum,Rumble,LeeSin,Anivia,Jinx,Amumu,15,5,30627,24375,1.5,4201,108,5437
KR_7784535995,1756395316074,1977,15.17.706.7412,420,True,107,Rengar,12,7,7,301,9.14,20436,33303,30,False,False,0,4,16.0,24.0,29.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1036@300s->1036@300s->3364@300s->3134@420s->1036@420s->1036@420s->1037@600s->3077@600s->1001@600s->6698@720s->3158@780s->2055@840s->1036@840s,,2,28,1804.0,654.0,1477.0,4.0,1405.0,4206.0,3840.0,10.0,4213.0,8.0,74.0,2491.0,10479.0,6224.0,664.0,6597.0,10.0,113.0,3872.0,16531.0,9442.0,847.0,10606.0,13.0,177.0,7397.0,23558.0,2,0,0,0,6,True,840.285,,,3,10,1,10,47.1,52.9,8363.6,7836.1,219446.2,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,67.9,2,46340,26045,851.7,Ambessa,,Ryze,Jinx,Bard,Gangplank,Vi,Galio,Sivir,Leona,28,34,72705,66009,4.4,22309,158,13457
KR_7784490600,1756393686460,926,15.17.706.7412,420,True,107,Rengar,9,1,4,114,7.39,8685,9832,8,False,False,0,4,16.0,20.0,26.0,,,,0,,240.068,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1036@300s->1036@300s->3134@360s->1036@360s->2020@600s->1036@600s->3077@600s->1037@600s->3364@600s->6698@720s->1036@720s->1001@720s->3814@840s,,0,16,1689.0,539.0,1355.0,4.0,749.0,3726.0,3753.0,228.0,3291.0,7.0,62.0,2725.0,9632.0,8043.0,843.0,7111.0,10.0,106.0,9117.0,14390.0,,,,,,,,0,0,0,0,2,True,,,,3,0,0,0,76.5,23.5,8150.0,9552.1,110209.8,Q->W->E->Q->Q->R->Q->E->Q->E->R,Q,59.1,0,15096,6554,228.9,Gangplank,,Katarina,Yunara,Soraka,Akali,Nidalee,Qiyana,Aphelios,Blitzcrank,22,7,33316,24153,0.67,3977,89,4763
KR_7784441165,1756392077948,1216,15.17.706.7412,420,True,107,Rengar,13,1,8,195,9.62,13514,19256,18,False,False,0,4,16.0,29.0,34.0,,,,0,,240.042,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3134@300s->1036@300s->3077@420s->1001@420s->1036@480s->3364@480s->1037@660s->6695@660s->6698@780s->2055@780s->3158@900s->6694@1080s,,1,13,2022.0,222.0,1622.0,4.0,1034.0,4308.0,4780.0,1480.0,3736.0,7.0,69.0,5327.0,10743.0,8224.0,1094.0,7434.0,11.0,119.0,10040.0,14998.0,13393.0,3604.0,13348.0,15.0,193.0,18889.0,22654.0,2,0,1,0,4,True,600.203,1020.335,,4,3,1,3,50.0,50.0,8152.3,7451.8,139064.8,W->Q->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W,Q,65.6,4,22664,12624,449.2,Jayce,,Zed,Lucian,Milio,KSante,JarvanIV,Qiyana,Kaisa,Rakan,32,10,47713,34172,0.33,6871,84,5523
KR_7784380984,1756390574978,1115,15.17.706.7412,420,True,107,Rengar,10,0,3,164,8.83,12129,16236,17,False,False,0,4,16.0,20.0,38.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1036@240s->3134@360s->1036@360s->1036@360s->6698@660s->1001@660s->3364@660s->6695@780s->1036@780s->3134@960s->3158@960s->2055@960s->3814@1080s,,1,16,1709.0,909.0,1816.0,5.0,210.0,4277.0,4421.0,2271.0,4751.0,8.0,84.0,3455.0,9958.0,7586.0,1126.0,7636.0,11.0,124.0,7509.0,13610.0,,,,,,,,1,0,1,0,3,True,840.308,1020.345,,4,4,1,4,45.0,55.0,6867.2,6797.6,128241.8,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E,Q,65.0,5,16893,8307,,Renekton,,Taliyah,Kaisa,Poppy,Gragas,LeeSin,Ryze,Jinx,Bard,20,6,40202,29811,0.67,2589,127,6518
